Inn,Ogrn,КПП,Полное наименование,Короткое наименование,Почтовый индекс,Регион,Округ
8601016987,1028600511103,860202001,Институт нефти и технологий (филиал) федерального государственного бюджетного образовательного учреждения высшего образования «Югорский Государственный Университет»,"ИНСТИТУТ НЕФТИ И ТЕХНОЛОГИЙ (ФИЛИАЛ) ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""ЮГОРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ""",628415,Ханты-Мансийский Автономный округ - Югра,Уральский
3811024304,1023801535658,753702001,Забайкальский аграрный институт - филиал федерального государственного бюджетного образовательного учреждения высшего образования «Иркутский Государственный Аграрный Университет Имени А.А. Ежевского»,"ЗАБАЙКАЛЬСКИЙ АГРАРНЫЙ ИНСТИТУТ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИРКУТСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ А.А. ЕЖЕВСКОГО""",672023,Забайкальский край,Дальневосточный
6027138617,1116027013255,602543001,Филиал федерального государственного бюджетного образовательного учреждения высшего образования «Псковский Государственный Университет» в г. Великие луки псковской области,"ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""ПСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" В Г. ВЕЛИКИЕ ЛУКИ ПСКОВСКОЙ ОБЛАСТИ",182112,Псковская обл,Северо-Западный
3702050590,1047717000803,201344001,Представительство кпп 201344001,ПРЕДСТАВИТЕЛЬСТВО КПП 201344001,364024,Чеченская Респ,Северо-Кавказский
3702050590,1047717000803,645444001,"Представительство ивановская пожарно-спасательная академия государственной противопожарной службы министерства российской федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий, фгбоу во ивановская пожарно-спасательная академия гпс мчс россии, ивановская пожарно-спасательная академия гпс мчс россии, ипса гпс мчс россии (г Саратов)",ПРЕДСТАВИТЕЛЬСТВО ИВАНОВСКАЯ ПОЖАРНО-СПАСАТЕЛЬНАЯ АКАДЕМИЯ ГОСУДАРСТВЕННОЙ ПРОТИВОПОЖАРНОЙ СЛУЖБЫ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ,410017,Саратовская обл,Приволжский
3702050590,1047717000803,910244001,"Представительство ивановская пожарно-спасательная академия государственной противопожарной службы министерства российской федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий, фгбоу во ивановская пожарно-спасательная академия гпс мчс россии, ивановская пожарно-спасательная академия гпс мчс россии, ипса гпс мчс россии (г Симферополь)",ПРЕДСТАВИТЕЛЬСТВО ИВАНОВСКАЯ ПОЖАРНО-СПАСАТЕЛЬНАЯ АКАДЕМИЯ ГОСУДАРСТВЕННОЙ ПРОТИВОПОЖАРНОЙ СЛУЖБЫ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ,295047,Респ Крым,Южный
3702050590,1047717000803,860244001,"Представительство ивановская пожарно-спасательная академия государственной противопожарной службы министерства российской федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий, фгбоу во ивановская пожарно-спасательная академия гпс мчс россии, ивановская пожарно-спасательная академия гпс мчс россии, ипса гпс мчс россии (г Сургут)",ПРЕДСТАВИТЕЛЬСТВО ИВАНОВСКАЯ ПОЖАРНО-СПАСАТЕЛЬНАЯ АКАДЕМИЯ ГОСУДАРСТВЕННОЙ ПРОТИВОПОЖАРНОЙ СЛУЖБЫ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ,628426,Ханты-Мансийский Автономный округ - Югра,Уральский
3702050590,1047717000803,732544001,"Представительство ивановская пожарно-спасательная академия государственной противопожарной службы министерства российской федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий, фгбоу во ивановская пожарно-спасательная академия гпс мчс россии, ивановская пожарно-спасательная академия гпс мчс россии, ипса гпс мчс россии (г Ульяновск)",ПРЕДСТАВИТЕЛЬСТВО ИВАНОВСКАЯ ПОЖАРНО-СПАСАТЕЛЬНАЯ АКАДЕМИЯ ГОСУДАРСТВЕННОЙ ПРОТИВОПОЖАРНОЙ СЛУЖБЫ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ,432000,Ульяновская обл,Приволжский
3702050590,1047717000803,263044001,"Представительство ивановская пожарно-спасательная академия государственной противопожарной службы министерства российской федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий, фгбоу во ивановская пожарно-спасательная академия гпс мчс россии, ивановская пожарно-спасательная академия гпс мчс россии, ипса гпс мчс россии (г Минеральные воды)",ПРЕДСТАВИТЕЛЬСТВО ИВАНОВСКАЯ ПОЖАРНО-СПАСАТЕЛЬНАЯ АКАДЕМИЯ ГОСУДАРСТВЕННОЙ ПРОТИВОПОЖАРНОЙ СЛУЖБЫ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ,357207,Ставропольский край,Северо-Кавказский
2634034275,1022601953131,262444001,"Представительство чоу во «Институт Дружбы Народов Кавказа, Чоу Во Иднк, Иднк, Чоу Иднк, Чоу Институт Дружбы Народов Кавказа» (г Буденновск)","ПРЕДСТАВИТЕЛЬСТВО ЧОУ ВО ""ИНСТИТУТ ДРУЖБЫ НАРОДОВ КАВКАЗА""",356809,Ставропольский край,Северо-Кавказский
2634034275,1022601953131,261744001,"Представительство чоу во «Институт Дружбы Народов Кавказа, Чоу Во Иднк, Иднк, Чоу Иднк, Чоу Институт Дружбы Народов Кавказа» (г Светлоград)","ПРЕДСТАВИТЕЛЬСТВО ЧОУ ВО ""ИНСТИТУТ ДРУЖБЫ НАРОДОВ КАВКАЗА""",356537,Ставропольский край,Северо-Кавказский
4346010151,1034316504540,121505001,Представительство федерального государственного бюджетного образовательного учреждения высшего образования «Кировский Государственный Медицинский Университет» министерства здравоохранения российской федерации в республике марий эл,"ПРЕДСТАВИТЕЛЬСТВО ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""КИРОВСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ В РЕСПУБЛИКЕ МАРИЙ ЭЛ",424028,Респ Марий Эл,Приволжский
1833010750,1021801503382,182802001,Филиал федерального государственного бюджетного образовательного учреждения высшего образования «Удмуртский Государственный Университет» в городе Воткинске,"ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""УДМУРТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" В ГОРОДЕ ВОТКИНСКЕ",427438,Удмуртская Респ,Приволжский
